mno_choice_02_4n|A disgrace! Out with that bastard messenger from my city, how can he abuse my loyal followers?!{***}
menu_event_03_juicio|You summon two men to decide a dispute between them. One is a lord, while the other is a man sworn to this lord. It seems that the Lord didn't have enough tribute to pay his man, so the oath-bound man took his Lord's daughter to his own bed and had his way with her.{***}
mno_choice_03_1n|Punish the oath-man, he violated his Lord's honour.{***}
mno_choice_03_2n|Punish the Lord, he failed in his duty as a Lord.{***}
mno_choice_03_3n|Ask to see the daughter, and when she is brought forth, you decide it was punishment enough that the oath-man had to sleep with her. Hire the oath-man for your own warband.{***}
mno_choice_03_4n|Compensate the Lord yourself for this crime, and pay the oath-man for the Lord's dereliction of duty. This will cost you 500 Stags.{***}
menu_event_04_juicio|One of your sworn men approaches you. He states his fears that among the men, there is much dissatisfaction. Pertaining that you are too placid and that there is too little gold and honour to be won under your service.{***}
mno_choice_04_1n|Pay the men and give them expensive rings. This will cost 1000 Stags.{***}
mno_choice_04_2n|Tell the men that they are released from their oaths if they are so stupid and savage to question the wisdom of your leadership.{***}
mno_choice_04_3n|Kill the man who approached you in front of your men and state there shall be no more talk of sedition.{***}
mno_choice_04_4n|You promise to change your leadership style, and from now on all spoils shall be shared in favour of your men.{***}
menu_event_05_juicio|After too much feasting with your lords and your affection to red arbor wine, people have started to notice your health is flailing. Your advisor's warn your enemies may see this as weakness and an excuse to try and rid yourself of your 'problems'. {***}
mno_choice_05_1n|Carry on as you are. Besides who are these advisor's trying to tell me what's right!{***}
mno_choice_05_2n|You decide its time to detox and increase your training schedule. You pay 300 stags for extra training.{***}
mno_choice_05_3n|Exist entirely on bowls of beans and lentils, you develop a foul temper and often execute men who comment on your health.{***}
menu_event_06_juicio|Your wife tarries with a youth of soft skin and curls. Indeed your wife even calls him a young stallion it is rumoured. Whilst it is OK for you to practise your sword craft among the populace, for your wife to taint your marriage in such a manner is...{***}
mno_choice_06_1n|Leave your wife be, she is happy and you see no need to ruin such splendour (perhaps the heir to the throne is not your child).{***}
mno_choice_06_2n|No man dis-honours the King, have the youth seized castrated and killed.{***}
mno_choice_06_3n|Move in your mother to keep an eye on the queen (perhaps the heir to the throne is not your child).{***}
menu_event_07_juicio|The crops so far this year has withered miserably under the sun. There are many who fear if things do not improve then starvation may take hold. What should we do, my Lord?{***}
mno_choice_07_1n|I cannot spare any grain as I have to feed my household.. besides, there are feasts to be had.{***}
mno_choice_07_2n|Distribute some wagons of grain to my people, it is the most I can spare.{***}
mno_choice_07_3n|Import grain from across the Narrow Sea, let there be enough for all my people. You are advised this will cost 1100 Stags.{***}
mno_choice_07_4n|Let them rot! Serves them right for not tending to their crops carefully enough!{***}
menu_event_08_juicio|One of your lords approaches you stating he has a bastard son (who he favours) who wishes to join your bodyguard. You agree to meet the boy as it would be unseemly to flat out reject a noble. When you meet the boy however, it is clear that he is rather homely and certainly not a man of war. Faced with this plump, smiling young man do you.{***}
mno_choice_08_1n|Allow him to join your bodyguard thus appalling your other bodyguards.{***}
mno_choice_08_2n|Ask for payment to grease the deal.{***}
mno_choice_08_3n|Refuse outright stating the boy has no place in war.{***}
menu_event_09_juicio|Two proposals come before you one day. One is a scholarly young lisping maester called Maester Gilhurst who proposes the building of more Citadels and a fund to be set aside to buy and maintain books of knowledge, although his case is eloquent, the delivery is less so.Another man comes forward. A hulking great bearded warrior of a man who makes the maester visibly wince in his shadow. He suggests the funds be better allocated in purchasing weapons, horses and shields, things that can be used today and are not merely fantasies.{***}
mno_choice_09_1n|Choose Maester Gilhurst stating that a wise king has need of books far more than the sword. You're advised this will cost 1200 Stags.{***}
mno_choice_09_2n|Choose the warrior, stating that books have no place in this age of war. You're advised this will cost 800 Stags.{***}
mno_choice_09_3n|State a kingdom needs both men of knowledge and men of war. You're advised this will cost 2200 Stags.{***}
mno_choice_9_4n|I'm not interested.{***}
menu_event_10_juicio|The local people of {s1} has kidnapped and mercy killed a child due to her having greyscale. The father is distraught and implores you to take action! He explains he was trying to get help for the child when the local villagers burst into his home and took his child. What will you do?{***}
mno_choice_10_1n|The girl was as good as dead, let it lie and tell the man to go home.{***}
mno_choice_10_2n|You refuse to tolerate such a barbaric act so you round up the perpetrators and hang them in the village square.{***}
mno_choice_10_3n|This is no affair of yours.{***}
menu_event_11_juicio|The sound of a galloping horse pierces the cold morning, and you run outside to find a scout. He tells you a strange ship carrying men who speak a strange language has been shipwrecked near your coast. What do you do?{***}
mno_choice_11_1n|Immediately send a patrol to investigate and search for valuables; if there are any survivors, kill them.{***}
mno_choice_11_2n|Immediately send a patrol to investigate and search for valuables; if there are any survivors, recruit them.{***}
mno_choice_11_3n|Do nothing.{***}
menu_event_12_juicio|A messenger arrives at your courtroom. You allow him to speak, in which he starts to tell dire news. 'My lord, our village is in great danger! The populace has some kind of strange sickness, they can hardly move but just sweat and vomit. The local maesters have no cure and the lord of the village will not let anyone leave until you send your orders!'{***}
mno_choice_12_1n|Dire news indeed! The quarantine should stay, but I will send you my best maester to help.{***}
mno_choice_12_2n|Dire news indeed! We cannot risk our best maester. The quarantine should stay, and we will examine the survivors when this epidemic is over.{***}
menu_event_13_juicio|Your guards bring you a man accused of raping a child. He has been very badly beaten yet it is still unclear whether he committed the crime or not. What are you to do with him.{***}
mno_choice_13_1n|Have him hung!{***}
mno_choice_13_2n|You feel the man has suffered enough and allow him to go free.{***}
mno_choice_13_3n|Devote time and resources giving the man a fair trial. This will cost you 500 Stags.{***}
menu_event_14_juicio|One day, a loyal noble warrior comes to you with a request. 'My lord, I am in a very bad situation. I have spent all my money on proper equipment and troops, so that I can serve you well. However, my first daughter is about to marry, and I cannot give a proper present with her to the husband'.{***}
mno_choice_14_1n|Here is 800 Stags. Take this small amount of gold for your faithful service.{***}
mno_choice_14_2n|Everyone should plan ahead, you should have known it is time to marry off your daughter. I will help you now, though this is the last. Here's 400 Stags.{***}
mno_choice_14_3n|No, you must pay for yourself!{***}
menu_event_15_juicio|A small troupe of poor fellows following the faith of the seven ask for refuge and in return they say they will join your army. One explains they had been attacked and have been fleeing a large force.{***}
mno_choice_15_1n|Bah, we will not have the likes of these poisoning the men and women in my army. Send them on their way.{***}
mno_choice_15_2n|Unfortunately we barely have enough food to feed ourselves, sorry.{***}
mno_choice_15_3n|OK, we shall give you refuge and you shall be fed well. You estimate this will cost you 2000 Stags.{***}
menu_event_16_juicio|You were having a feast with your companions when a messenger of the guild masters court comes to your attention. 'My great King, there is a situation in the town that needs your council.' You step outside taking your holstered weapon with you.^^There is a great deal of rumble among the crowd, but when you appear, silence befalls the audience. A man bows to you and asks permission to speak, of which you give. He goes on to say: My lord please hear a case worthy of a kings wisdom. There are two women who claim to be the mother of this child, neither desist.^You say to the crowd 'Let their faces be known and let this forgo'. Two women show up, one in plain clothes and another in rags. You say 'If neither agree, the children will be in the dead sea' You direct your guards to cut the child in half and give one half to one woman and the other half to the other woman.The woman in rags screams and says 'No please my great king, let the other women have the child. Just please don't hurt him' You stare at her and say 'Your are the rightful mother and this child belongs to you', and the other woman..{***}
mno_choice_16_1n|will be imprisoned for lying, for it is the greatest sin.{***}
mno_choice_16_2n|will loose her head, there is no mercy for liars.{***}
mno_choice_16_3n|Give her and the crowd a speech about honesty and honour and let her live.{***}
menu_event_17_juicio|Your advisor, streaked with dirt and sunburnt arrives after inspecting the harvest. 'My Lord, the harvest is poor this year. If you do not reduce taxes there will be starvation for sure.'{***}
mno_choice_17_1n|And if I reduce taxes I will have to release men from their oaths, and our enemies would overrun us. Better an empty gut than a cut throat.{***}
mno_choice_17_2n|Then reduce the tax. You're advised this will cost 2000 Stags.{***}
menu_event_18_juicio|A peasant from a nearby village comes to you as a supplicant. He breathlessly reports that armed men from a nearby kingdom have raided your holdings, carrying off women, cattle and grain. He is spattered with blood and stinks of burnt thatch.{***}
mno_choice_18_1n|Gather my men! We'll avenge this insult with their blood! (Raiding is expensive).{***}
mno_choice_18_2n|There is nothing to be done here. Away with you, mongrel!{***}
mno_choice_18_3n|There will be war. You have done well to report this to me. Take this money and rebuild your village.{***}
mno_choice_18_4n|How can I be sure it wasn't a band of outlaws or pirates? There is little I can do for you. Take this to compensate some of your losses.{***}
menu_event_19_juicio|A begging brother has been spotted preaching in this area. The locals are unhappy with this and expect action to be taken.{***}
mno_choice_19_1n|Banish the begging brother, exiling him to your enemy's lands.{***}
mno_choice_19_2n|Torture the begging brother then have his head put on a spike.{***}
mno_choice_19_3n|Allow it to continue.{***}
menu_event_20_juicio|An Septon approaches you, he tells you that most of the inhabitants from a village of yours where he was introducing The Seven Faced God have taken up arms and attacked him and his followers. He explains he wanted to 'remove' a tree which they worshipped as fools of the Old Gods.{***}
mno_choice_20_1n|This Septon is right. Turn this tree into spikes and trophy those Old God worshipping fools heads upon them!{***}
mno_choice_20_2n|This Septon is wrong. Remove the heads of his and his followers in support of the Old Gods.{***}
mno_choice_20_3|This Septon is wrong. You force the Faith of the Seven to leave this village.{***}
mno_choice_20_4n|Do nothing.{***}
menu_event_21_juicio|A man has travelled to your kingdom from the fighting pits of Mereen, it turns out he's escaped his master and is looking for salvation. What are you to do with him.{***}
mno_choice_21_1n|You feel he must be a good warrior if he managed to escape this far with his life, so you decide to take him into your army.{***}
mno_choice_21_2n|The man is a coward and you send for his master.{***}
mno_choice_21_3n|Slavery is not something you want to encourage. You let the man live a free life in your kingdom and deal with the consequences of the master.{***}
menu_event_22_juicio|A woman from a nearby village comes to you claiming that one of your men who has died recently was her husband. She has asked for assistance to take care of her deceased husband.{***}
mno_choice_22_1n|Give her monetary assistance and send for a maester. You decide to aid her with 500 Stags.{***}
mno_choice_22_2n|Do Nothing.{***}
menu_event_23_juicio|Your advisor approaches you with a request, 'My lord, would it not show your great mercy and honour by providing for those who have suffered while serving under you? We have dozens of maimed, lamed and aged soldiers begging for coin in the streets, and many families who have lost fathers and husbands in your battles. We need to reward and protect your loyal supporters or else men might be hesitant in the future to join your side in battle.{***}
mno_choice_23_1n|Bah! Those orphans and warriors were too unskilled to defend themselves, they deserve to rot.{***}
mno_choice_23_2n|Send those outcasts my regards, but I regret there is nothing I can do for them.{***}
mno_choice_23_3n|I agree, we should support our veterans and their families, just this once as I am feeling generous. You send 500 Stags.{***}
mno_choice_23_4n|This is a tragedy! Immediately open my coffers and make it kingdom policy that all families shall receive support from their King. You agree to send 2000 Stags.{***}
menu_event_24_juicio|A seemingly straightforward case is brought before you. Yesterday, the accused man broke into the victim's house and removed large amounts of wealth. Many people saw him and the missing items were discovered in his house. But the victim was a influential supporter of the previous lord, had actually served as a councillor and was known to be of doubtful loyalties, while the accused was one of your most vocal supporters and had donated much money to your cause.{***}
mno_choice_24_1n|Ignoring the evidence, you settle in your man's favour, actually saying that he was acting on your orders.{***}
mno_choice_24_2n|The evidence is clear, the jury agrees, and the accused is found guilty and has his hands cut off for theft.{***}
mno_choice_24_3n|You claim both parties are in the wrong, exiling them and confiscating all material pertaining to the case.{***}
menu_troop_camp|A small camp is established for troops you want to leave in this place for the moment.^^(Select the troops you wish to leave in this camp and press the Give button to transfer them.){***}
mno_station_troops|Take a look at the troops.{***}
menu_landing_point_encounter_as_marshal|You are currently marshal. You attempt to disembark. {s1} {s2}^^Do you want to disembark now or wait?{***}
mno_disembark_yeslp|Disembark.{***}
mno_disembark_nolp|Wait.{***}
menu_landet_ships_encounter_as_marshal|You are currently marshal. You attempt to embark. {s1} {s2}^^Do you want to embark now or wait?{***}
mno_reembark_yesls|Embark.{***}
mno_reembark_nols|Wait.{***}
menu_ferry_encounter_as_marshal|You are currently marshal. You attempt to rent a ship. {s1} {s2}^^Do you want to embark now or wait?{***}
mno_reembark_yesls1|Embark.{***}
mno_reembark_nols1|Wait.{***}
menu_ship_capture|You are able to capture one of the enemy's ships. It's a {s2}, but due to the fight, the '{s1}' is in a bad condition. Do you want to add this ship to your fleet nevertheless?{***}
mno_capture|Add the ship to your fleet.{***}
menu_start_sea_travel|You are starting a sea travel.{***}
menu_mutiny_start|The morale of some troops is low. They start a mutiny.{***}
menu_mutiny_end|After the mutiny, the situation calms down.{***}
menu_print_ships|Your ships with ship type, name, quality and wood type: ^{s10}{***}
menu_stannis_quest_event_menu|You see a raven fall in the distance. It looks like it may have been injured.^Should you go and investigate?{***}
mno_starting_quest_choice_1|It could be important, I will go find the raven.{***}
mno_starting_quest_choice_2|Its looks as if it has been hit by an arrow, I had best keep away.{***}
menu_mutiny_at_crasters_keep_request|You have received a message from the Lord Commander of the Nights Watch. He has asked if you would meet with him.^Should you go?{***}
mno_crasters_quest_choice_1|Sure, let's go.{***}
mno_crasters_quest_choice_2|I'm too busy.{***}
menu_find_raven_event_menu|You find the raven and notice tied to it is a small piece of parchment with the seal of the Hand of the King.^ The letter reads:^^  This letter is for the urgent attention of Lord Stannis Baratheon.^^     It is of great shame that I write you this letter. I Lord Eddard Stark, Hand of the King and Protector of the realm have news of your brothers passing this morning.  Due to the bastards of King Robert Baratheon, you Lord Stannis Baratheon are the rightful heir to the throne and the one true King of the Seven Kingdoms.  As soon as you arrive in King's Landing I will surrender my position and pass all titles to you.   ^^You decide to...{***}
mno_find_raven_choice_1|Take the letter to King Stannis Baratheon.{***}
mno_find_raven_choice_2|Throw away the letter and never mention it again.{***}
mno_find_raven_choice_3|Take the letter to Lord Tywin Lannister.{***}
menu_ned_dead_event_menu|You capture a passing raven and notice tied to it a small piece of parchment wrapped in golden string.^^     The letter reads:^^^     I pronounce the Lord Eddard Stark, Lord of Winterfell and Warden of the North has been beheaded in lieu of treason. As Eddard's heir Lord Robb Stark has in turn been announced as the King in the North.{***}
menu_red_wedding_event_menu|You capture a passing raven and notice tied to it a small piece of tattered paper.^^     The letter reads:^^^     Lord Paramount Edmure Tully is to be married at The Twins within the next couple of days. With the inclusion of host King Robb Stark we shall be holding a feast in celebration. This is a formal invitation for {playername} to attend these festivities.^  It should be noted that all honoured guests shall be welcome within Lord Walder Frey's walls and at his table. He extends to you his hospitality and protection in the light of the Seven.^^^  You shall attend as a loyalist to...{***}
mno_red_wedding_choice_1|Tully or Stark.{***}
mno_red_wedding_choice_2|Frey.{***}
menu_red_wedding_event_complete_menu|It looks as though the attack has been suppressed.{***}
menu_red_wedding_event_complete2_menu|The King in the North King Robb Stark including all his hosts have been slain at The Twins. The Red Wedding they are calling it.^  In light of these recent events, Lord Walder Frey is now known as Lord Paramount of the Riverlands and all Tully's have been proclaimed traitors and sworn enemies of all the realms of Westeros.  Lord Roose Bolton has been named Warden of the North as the most suitable heir to Lord Robb Stark and shall now take residence at Winterfell.{***}
mno_red_wedding_event_complete2_menu_choice_1|Continue.{***}
menu_red_wedding_event_missed_menu|You capture a passing raven and notice tied to it a small piece of tattered paper.^^     The letter reads:^^^     The King in the North King Robb Stark including all his hosts have been slain at The Twins. The Red Wedding they are calling it.^  In light of these recent events, Lord Walder Frey is now known as Lord Paramount of the Riverlands and all Tully's have been proclaimed traitors and sworn enemies of all the realms of Westeros.  Lord Roose Bolton has been named Warden of the North as the most suitable heir to Lord Robb Stark and shall now take residence at Winterfell.{***}
mno_red_wedding_event_missed_menu_choice_1|Continue.{***}
menu_varys_invasion|One of your commanders has news delivered by a raven. He goes on to read...^^  King Aegon Targaryen has landed with his host in the Stormlands! He seeks to reclaim the Iron Throne, which is his by right. He has made claim he will be generous to his supporters and anyone else fortunate to be loyal to House Targaryen.{***}
mno_varys_invasion_choice_1|Continue{***}
menu_varys_invasion_dany|One of your commanders has news delivered by a raven. He goes on to read...^^  I am Daenerys Stormborn of House Targaryen, rightful heir to the Iron Throne, rightful queen of the Andals and the First Men. Protector of the Seven Kingdoms, the Mother of Dragons, the Khaleesi of the Great Grass Sea, the Unburnt, the Breaker of Chains.^ Your Queen invites you to Dragonstone to bend the knee and pledge your allegiance to House Targaryen.{***}
menu_white_walkers_invade|One of your commanders has news delivered by a raven. He goes on to read...^^  Creatures known as White Walkers have been spotted with hordes of the undead. They are heading towards the Wall. Any man that can wield a sword, spear or stick is urged to gather in the north and await further instructions. Winter has come!{***}
mno_white_walker_invasion_choice_1|Continue{***}
menu_free_folk_event_menu|Your captain captures a passing raven and noticed tied to it a piece of paper.^^     The paper reads:^^^     The Wildlings have seized control of the wall and the lands surrounding it. We fear they will continue marching further South, aid must be sent before we are overwhelmed. You hear someone shout 'By the old gods and the new, winter is coming!'{***}
mno_free_folk_event_menu_choice_1|Continue.{***}
menu_robb_stark_marraige|You capture a passing raven. It holds a letter which reads:^^   House Stark of The North would like to announce that our King Robb Stark King in the North has bewed a woman claimed to be from Volantis by the name of Talisa Maegyr.{***}
menu_boar_king_quest|As you present the slain boar to the small council you are renounced a hero!^   You are told people will sing your name from here to the far ends of the known world and you will be known as the hero that avenged a Kings death. You receive a small donation for your loyalty to the throne.{***}
mno_boar_king_choice_1|Continue{***}
menu_riverrun_taken_by_westerlands|Riverrun has fallen to the forces of the Westerlands causing the Frey's to turn cloak and renounce their allegiance to the North.{***}
menu_ironborn_start_war_north|It seems Lord Balon Greyjoy has crowned himself as King of the Iron Islands and once again sits the Seastone Chair. He has consequently started sending raiding parties to attack the northern coasts.{***}
menu_westerlands_start_war_riverlands|The Westerlands have invaded the Riverlands in retaliation to the kidnapping of Tyrion Lannister. Lannister outriders and sellswords have been spotted putting the Riverlands to the torch.{***}
menu_westerlands_start_peace_reach|Lord Petyr Baelish has negotiated a fresh alliance between the Westerlands and the Reach.{***}
menu_dragonstone_start_war_westerlands|Lord Stannis Baratheon has decided to strike out against the Westerlands and take back the crown which he believes is rightfully his.{***}
menu_king_of_seven_kingdoms|{s2}{***}
menu_not_king_of_seven_kingdoms|You have lost the Capital of the Seven Kingdoms and thus have lost your claim to the Iron Throne.{***}
menu_wolf_den_stark|As you move closer you find a wolf looking up at you. You notice this one is different to the other wolves you have seen, he looks stronger and much larger.^ You realise this is a Dire Wolf and decide to take him into your party, after all, he may become useful.{***}
menu_wolf_den_win|You go to finish off the last of the wolves and butcher any meat available.{***}
menu_wolf_den_lose|You have been heavily wounded by the wolves.^^ Your companions manage to drag you to safety.{***}
menu_giants_lair_wildling|The giants have been beaten! ^Whilst looking among the casualties you notice a couple of giants are still alive. They are impressed with your victory and would like to join your party.{***}
menu_giants_lair_win|You finish off any giants still breathing.{***}
menu_giants_lair_lose|You have been heavily wounded by the giants.^^ Your companions manage to drag you to safety.{***}
menu_static_wars_off_menu|Are you sure you really want to turn off the static wars?^Remember they cannot be turned back on again.{***}
mno_yes|Yes I am sure.{***}
mno_no|Actually, I have changed my mind.{***}
menu_messenger_system|Your measter approaches with urgent news:^^'We have received a raven, it carries a message that reads: The messenger you sent was found dead on the side of the road. We're sorry to inform you that your message never reached its destination. I will be at your disposal for any other message that you need to send. You know where to find me.'{***}
mno_error_1|Continue.{***}
menu_messenger_system2|Your measter approaches with urgent news:^^'We have received a raven, it carries a message that reads: The messenger you sent to {s9} was found dead on the side of the road. We're sorry to inform you that your message never reached its destination. I will be at your disposal for any other message that you need to send. You know where to find me.'{***}
mno_finish_m|Bad luck.{***}
menu_messenger_system_res_failure|Your measter approaches with urgent news:^^'We have received a raven, it carries a message that reads: The messenger you sent was found dead on the side of the road. We're sorry to inform you that your message never reached its destination. I will be at your disposal for any other message that you need to send. You know where to find me.'{***}
mno_finish_m2|Bad luck.{***}
mno_Continue_msse|Thank for your service.{***}
mno_Continue_mess2|Well.{***}
mno_Continue_mess3|Well.{***}
mno_Continue_mess4|Well.{***}
mno_Continue_mess5|Well.{***}
mno_Continue_mess6|Thank you for your service.{***}
mno_Continue_mess7|Thank you for your service.{***}
mno_Continue_messeng1|Thank you for your service.{***}
mno_Continue_messeng2|Thank you for your service.{***}
mno_Continue_messeng3|I have my war.{***}
