str_no_string|NO STRING!{***};;;;;;;;;
str_retirement_text_4|The silver you've saved doesn't last long, but you manage to put together enough to buy some land near the village of {s7}. There you become a free farmer, and you soon begin to attract potential {wives/husbands}. In time the villagers come to treat you as their local hero. You always receive a place of honour at feasts, and your exploits are told and retold in the pubs and taverns so that the children may keep a memory of you for ever and ever.{***};;;;;;;;;
str_retirement_text_5|The silver you've saved doesn't last long, but it's enough to buy a small tavern in {s9}. Although the locals are wary of you at first, they soon accept you into their midst. In time your growing tavern becomes a popular feast hall and meeting place. People come for miles to eat or stay there due to your sheer renown and the epic stories you tell of your adventuring days.{***};;;;;;;;;
str_retirement_text_6|You've saved wisely throughout your career, and now your silver and your intelligence allows you to make some excellent investments to cement your future. After buying several shops and warehouses in {s9}, your shrewdness turns you into one of the most prominent merchants in town, and you soon become a wealthy {man/woman} known as much for your trading empire as your exploits in battle.{***};;;;;;;;;
str_retirement_text_7|As a landed noble, however minor, your future is all but assured. You settle in your holdfast at {s7}, administrating the village and fields, adjudicating the local courts and fulfilling your obligations to your liege lord. Occasionally your liege calls you to muster and command in his campaigns, but these stints are brief, and you never truly return to the adventuring of your younger days. You have already made your fortune. With your own hall and holdings, you've few wants that your personal wealth and the income of your lands cannot afford you.{***};;;;;;;;;
str_retirement_text_8|There is no question that you've done very well for yourself. Your extensive holdings and adventuring wealth are enough to guarantee you a rich and easy life for the rest of your days. Retiring to your noble seat in {s8}, you exchange adventure for politics, and you soon establish yourself as a considerable power in your liege lord's kingdom. With intrigue to busy yourself with, your own forests to hunt, a hall to feast in and a hundred fine war stories to tell, you have little trouble making the best of the years that follow.{***};;;;;;;;;
str_retirement_text_9|As a reward for your competent and loyal service, your liege lord decrees that you be given a hereditary title, joining the major nobility of the realm. Soon you complete your investiture as lord of {s7}, and you become one of your lieges close advisor's and adjutants. Your renown garners you much subtle pull and influence as well as overt political power. Now you spend your days playing the games of power, administering your great fiefs, and recounting the old times of adventure and glory.{***};;;;;;;;;
str_retirement_text_10|Though you started from humble beginnings, your liege lord holds you in high esteem, and a ripple of shock passes through the realm when he names you to the hereditary title of {duch/duchess} of {s9}. Vast fiefs and fortunes are now yours to rule. You quickly become your lieges most trusted advisor, almost his equal and charged with much of the running of his realm, and you sit upon a throne in your own splendiferous palace as one of the most powerful figures throughout the known world.{***};;;;;;;;;
str_loot_village|attack innocent villagers{***};;;;;;;;;
str_steal_from_villagers|steal from poor villagers{***};;;;;;;;;
str_rob_caravan|rob a merchant caravan{***};;;;;;;;;
str_sell_slavery|sell people into slavery{***};;;;;;;;;
str_men_hungry|run out of food{***};;;;;;;;;
str_men_unpaid|unable to pay the men{***};;;;;;;;;
str_excessive_casualties|turn every battle into a bloodbath of friendly troops{***};;;;;;;;;
str_surrender|surrender to the enemy{***};;;;;;;;;
str_flee_battle|run from battle{***};;;;;;;;;
str_pay_bandits|pay off common bandits{***};;;;;;;;;
str_fail_quest|fail a quest which we undertook on word of honour{***};;;;;;;;;
str_treachery|deceive those we have met in truce, discrediting your word of honour{***};;;;;;;;;
str_missed_duel_npc|fail to show up for a duel{***};;;;;;;;;
str_squander_money|squander money given to us in trust{***};;;;;;;;;
str_murder_merchant|involve ourselves in cold-blooded murder{***};;;;;;;;;
str_round_up_serfs|round up serfs on behalf of some noble{***};;;;;;;;;
str_battle_fate_1|We were separated in the heat of battle{***};;;;;;;;;
str_battle_fate_2|I was wounded and left for dead{***};;;;;;;;;
str_battle_fate_3|I was knocked senseless by the enemy{***};;;;;;;;;
str_battle_fate_4|I was taken and held for ransom{***};;;;;;;;;
str_battle_fate_5|I got captured, but later managed to escape{***};;;;;;;;;
str_npc_morale_report|I'm {s6} your choice of companions, {s7} your style of leadership, and {s8} the general state of affairs.{***};;;;;;;;;
str_happy|happy about{***};;;;;;;;;
str_content|content with{***};;;;;;;;;
str_concerned|concerned about{***};;;;;;;;;
str_not_happy|not at all happy about{***};;;;;;;;;
str_miserable|downright appalled at{***};;;;;;;;;
str_morale_reg1| Morale: {reg1}{***};;;;;;;;;
str_bar_enthusiastic|                   Enthusiastic{***};;;;;;;;;
str_bar_content|              Content{***};;;;;;;;;
str_bar_weary|          Weary{***};;;;;;;;;
str_bar_disgruntled|     Disgruntled{***};;;;;;;;;
str_bar_miserable|  Miserable{***};;;;;;;;;
str_here_plus_space|here {***};;;;;;;;;
str_npc1_intro|Hello, traveller.{***};;;;;;;;;
str_npc2_intro|Good day. Maybe you would be in need of a sellsword? A bodyguard maybe?{***};;;;;;;;;
str_npc3_intro|Stay back! What is it you want with me?{***};;;;;;;;;
str_npc4_intro|Good day. Do you need services of a smith?{***};;;;;;;;;
str_npc5_intro|Well met, fellow traveller. I am Ser Illifer. Are you looking for an able man to drill your troops?{***};;;;;;;;;
str_npc6_intro|Hail and well met {ser/madam}.{***};;;;;;;;;
str_npc7_intro|Good day to you. I'm Qyburn, Maester Qyburn formerly. Mayhaps you need someone to tend to your wounds or ones of your soldiers?{***};;;;;;;;;
str_npc8_intro|What do you want?{***};;;;;;;;;
str_npc9_intro|Hey there, looking for information? Knowing everything is my work, tell me what you want t'hear, and Nimble Dick will tell you 'bout it.{***};;;;;;;;;
str_npc10_intro|Hello. Need a good sailor?{***};;;;;;;;;
str_npc11_intro|Thieves! Brigands! I'll have their heads for this!{***};;;;;;;;;
str_npc12_intro|Greetings. I have the honour to be the famous Ser Creighton Longbough, of whom the singers sing!{***};;;;;;;;;
str_npc13_intro|YOU! You're the one I'm looking for! Fetch me another drink.{***};;;;;;;;;
str_npc14_intro|Hey there. I see you're a fighter, just like me in some sense. How about some Arbor red?{***};;;;;;;;;
str_npc15_intro|Greetings, my lord. Are you looking for a young squire by any chance?{***};;;;;;;;;
str_kurleket_intro|n/a{***};;;;;;;;;
str_thoros_intro|You seek the Lord of Light, R'hllor?  Then you will find me a poor guide. I am Thoros of Myr.{***};;;;;;;;;
str_dacey_intro|Hello, {ser/madam}. Is there something you need?{***};;;;;;;;;
str_wunwun_intro|n/a{***};;;;;;;;;
str_dongo_intro|n/a{***};;;;;;;;;
str_1_intro|I am looking for a cowardly group of Dothraki that looted, raped, and murdered the tenants of my father’s fief while under the banner of the Brave Companions. I have already cut down six of them, but they killed my horse, squire, and my father, Ser Garibald Grey the IV, before running away.{***};;;;;;;;;
str_2_intro|I apologize, I was just dreaming. There is a young squire I love. I dream one day he will become a landed Knight of the Vale and marry me, but to everyone I am a bastard child, I fear it will never happen. Even the first born of a king may have nothing more than a dream.{***};;;;;;;;;
str_3_intro|I am Ser Shadrich of the Shady Glen and the Mad Mouse, make it quick, I must make it to Dragonstone.{***};;;;;;;;;
str_4_intro|You got some balls, but I can fix that. Keep your distance or I will geld you like the last two Southerners that laid their hands on me.{***};;;;;;;;;
str_5_intro|I am Hagan the Beautiful and I am looking for crewmen for my ship. <she looks you over undressing you with her eyes> Aye, you look like you even got some of the equipment only this Captain needs.{***};;;;;;;;;
str_6_intro|Do you need my services {ser/madam}?  You seem healthy enough, but tell me your symptoms I am sure I can cure you.{***};;;;;;;;;
str_son_intro|n/a{***};;;;;;;;;
str_daughter_intro|n/a{***};;;;;;;;;
str_event_intro|n/a{***};;;;;;;;;
str_npc1_intro_response_1|Hello, and who have I the pleasure of speaking to?{***};;;;;;;;;
str_npc2_intro_response_1|Hmm maybe.{***};;;;;;;;;
str_npc3_intro_response_1|Calm down. I intend you no harm.{***};;;;;;;;;
str_npc4_intro_response_1|You look troubled, what's wrong?{***};;;;;;;;;
str_npc5_intro_response_1|What makes you think you are capable of this task?{***};;;;;;;;;
str_npc6_intro_response_1|Hello ser. Your face looks familiar. Have we met before?{***};;;;;;;;;
str_npc7_intro_response_1|I didn't know former maesters even existed. What happened to you?{***};;;;;;;;;
str_npc8_intro_response_1|Merely to pass the time of day, if you're not otherwise engaged.{***};;;;;;;;;
str_npc9_intro_response_1|I want to know where I can recruit good soldiers. Can you help me?{***};;;;;;;;;
str_npc10_intro_response_1|Greetings. You look like you're not from these parts. What's your story?{***};;;;;;;;;
str_npc11_intro_response_1|What troubles you?{***};;;;;;;;;
str_npc12_intro_response_1|I seek men of skill, not song. Are you one such?{***};;;;;;;;;
str_npc13_intro_response_1|You've mistook me for an innkeeper. By the Gods, you are huge!{***};;;;;;;;;
str_npc14_intro_response_1|With pleasure! What's your name? I am {playername}.{***};;;;;;;;;
str_npc15_intro_response_1|I could be. What's your story?{***};;;;;;;;;
str_kurleket_intro_response_1|n/a{***};;;;;;;;;
str_thoros_intro_response_1|The same Thoros of Myr who climbed the walls of Pyke with a flaming sword and the first man into the breach slaughtering Ironmen by the dozen? I could use a warrior such as you.{***};;;;;;;;;
str_dacey_intro_response_1|My lady, I could not help but notice how comfortable you move in that armour, may I ask your name?{***};;;;;;;;;
str_wunwun_intro_response_1|n/a.{***};;;;;;;;;
str_dongo_intro_response_1|n/a{***};;;;;;;;;
str_1_intro_response_1|Sorry, I have not seen any.{***};;;;;;;;;
str_2_intro_response_1|You are the daughter of a King?{***};;;;;;;;;
str_3_intro_response_1|Dragonstone, what’s going on there?{***};;;;;;;;;
str_4_intro_response_1|Whoa, calm down lady. Do you have a name?{***};;;;;;;;;
str_5_intro_response_1|Apologies, but aren’t women not allowed to take up arms on the Iron Islands?{***};;;;;;;;;
str_6_intro_response_1|Forgive me, I was just trying to introduce myself. You are a healer?{***};;;;;;;;;
str_son_intro_response_1|n/a{***};;;;;;;;;
str_daughter_intro_response_1|n/a{***};;;;;;;;;
str_event_intro_response_1|n/a{***};;;;;;;;;
str_npc1_intro_response_2|Sorry, I'm too busy to talk.{***};;;;;;;;;
str_npc2_intro_response_2|No, go away.{***};;;;;;;;;
str_npc3_intro_response_2|OK. Bye, I have work to do.{***};;;;;;;;;
str_npc4_intro_response_2|You look like trouble, think I'll leave you be.{***};;;;;;;;;
str_npc5_intro_response_2|You could use some drilling yourself, old man.{***};;;;;;;;;
str_npc6_intro_response_2|No doubt. Well, good luck getting found.{***};;;;;;;;;
str_npc7_intro_response_2|I better not deal with the likes of you.{***};;;;;;;;;
str_npc8_intro_response_2|Nothing at all, from one so clearly disinclined to pleasantries. Good day to you.{***};;;;;;;;;
str_npc9_intro_response_2|Bugger off, rascal.{***};;;;;;;;;
str_npc10_intro_response_2|Do I look like a captain of a ship?{***};;;;;;;;;
str_npc11_intro_response_2|I'll be on my way.{***};;;;;;;;;
str_npc12_intro_response_2|Where's the honour in that?{***};;;;;;;;;
str_npc13_intro_response_2|Maybe another time.{***};;;;;;;;;
str_npc14_intro_response_2|I don't drink with common soldiers.{***};;;;;;;;;
str_npc15_intro_response_2|Not at this time, no.{***};;;;;;;;;
str_kurleket_intro_response_2|n/a{***};;;;;;;;;
str_thoros_intro_response_2|A crazy drunk? I have no time for you.{***};;;;;;;;;
str_dacey_intro_response_2|Nothing at all.{***};;;;;;;;;
str_wunwun_intro_response_2|n/a{***};;;;;;;;;
str_dongo_intro_response_2|n/a{***};;;;;;;;;
str_1_intro_response_2|I will let you get on with your quest.{***};;;;;;;;;
str_2_intro_response_2|Obviously you are still dreaming.{***};;;;;;;;;
str_3_intro_response_2|Then I will not delay you.{***};;;;;;;;;
str_4_intro_response_2|Obviously, you are just another crazy wildling.{***};;;;;;;;;
str_5_intro_response_2|Whoa, I think I better leave...{***};;;;;;;;;
str_6_intro_response_2|Apologies, I thought you were the local whore.{***};;;;;;;;;
str_son_intro_response_2|n/a{***};;;;;;;;;
str_daughter_intro_response_2|n/a{***};;;;;;;;;
str_event_intro_response_2|n/a{***};;;;;;;;;
str_npc1_backstory_a|Well, {ser/madame}, I am Syrio Forel. I am a swordsman trained in the art of the River Dance.{***};;;;;;;;;
str_npc2_backstory_a|I sell my services to the highest bidder.{***};;;;;;;;;
str_npc3_backstory_a|I hope not!{***};;;;;;;;;
str_npc4_backstory_a|Well, actually maybe you could help me.{***};;;;;;;;;
str_npc5_backstory_a|Probably due to two things - I am a warrior and I have managed to reach old age. Do you know a lot of old warriors? I can only think of Ser Barristan Selmy, Ser Brynden Tully and myself. I believe that fact is convincing enough.{***};;;;;;;;;
str_npc6_backstory_a|I am Ser Barristan Selmy, some call me Barristan the Bold. I served Robert in Kingsguard and council. Also served with the Kingslayer and others near as bad, who soiled the white cloak I wore.{***};;;;;;;;;
str_npc7_backstory_a|Well, I studied at the Citadel and was as skilled in the arts of healing as Maester Ebrose. I sought to surpass him though and did something that the archmaesters considered a terrible crime.{***};;;;;;;;;
str_npc8_backstory_a|Ah. Well, if you must know, I shall tell you.{***};;;;;;;;;
str_npc9_backstory_a|Soldiers? Why would you need this lot? In fact, I used t' be a soldier once. Dick Crabb's my name, also called Nimble Dick. You must've heard of me. Fought in many battles, won myself so much glory I have to be discreet 'bout it not to draw too much attention.{***};;;;;;;;;
str_npc10_backstory_a|Story? Xhondo has no story. Xhondo mates on Cinnamon Wind, trades honestly in Jade Sea, Narrow Sea and Summer Sea.{***};;;;;;;;;
str_npc11_backstory_a|My name is Hibald. I am a travelling merchant and make my bread on the road. My cart has been recently waylaid by a band of deserters. They took everything save my clothes. I would have fought them but I'm no fighter.{***};;;;;;;;;
str_npc12_backstory_a|They do not make songs of knights of no repute! Why, I fought valiantly in the Siege of Pyke during the Greyjoy Rebellion. I still remember turning Botley castle and Lordsport to ruins before we launched our attack on Pyke.{***};;;;;;;;;
str_npc13_backstory_a|Of course I AM huge! You cannot cut down whole armies with little arms like yours! Can you even wield a battleaxe? My name is Shagga son of Dolf. I am leader of the Stone Crows of the Mountains of the Moon.{***};;;;;;;;;
